POGLAVJE,KATEGORIJA,PODKATEGORIJA_4,PODKATEGORIJA_5,SKLOP / 1. NIVO,SKLOP / 2. NIVO,SKLOP / 3. NIVO,RAVEN,KODA,SLOVENSKI NAZIV,KRIŽEC / ETIOLOGIJA,ZVEZDICA / MANIFESTACIJA,VELJAVNOST,KODA DEJAVNA OD,KODA DEJAVNA DO,SPOL,SPOL TIP,STAROST MIN.,STAROST MAX.,STAROST TIP,REDKA DIAGNOZA,MORFOLOGIJA,NESPREJEMLJIVA GLAVNA DIAGNOZA,PRIJAVA NALEZLJIVE BOLEZNI,"PRIJAVA SPO, HIV, HEP B,C","BOLEZNI, KI JIH PREPREČUJEMO S CEPLJENJEM",ENGLISH DESCRIPTION POSTPROCESED
5,F15,6,9,F10F19,,,5,F15.69,"Duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina, amnestični sindrom, drugi opredeljeni stimulansi",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, amnesic syndrome, other specified stimulants"
5,F15,7,,F10F19,,,4,F15.7,"Duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina, residualna in pozno nastopajoča psihotična motnja",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, residual and late-onset psychotic disorder, unspecified stimulants"
5,F15,7,0,F10F19,,,5,F15.70,"Duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina, residualna in pozno nastopajoča psihotična motnja, neopredeljeni stimulansi",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, residual and late-onset psychotic disorder, unspecified stimulants"
5,F15,7,1,F10F19,,,5,F15.71,"Duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina, residualna in pozno nastopajoča psihotična motnja, metilamfetamin",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, residual and late-onset psychotic disorder, methylamphetamine"
5,F15,7,2,F10F19,,,5,F15.72,"Duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina residualna in pozno nastopajoča psihotična motnja, metilendioksimetamfetamin",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, residual and late-onset psychotic disorder, methylenedioxy methamphetamine"
5,F15,7,9,F10F19,,,5,F15.79,"Duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina, residualna in pozno nastopajoča psihotična motnja, drugi opredeljeni stimulansi",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, residual and late-onset psychotic disorder, other specified stimulants"
5,F15,8,,F10F19,,,4,F15.8,"Druge duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina, druge duševne in vedenjske motnje",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, other mental and behavioural disorders, unspecified stimulants"
5,F15,8,0,F10F19,,,5,F15.80,"Druge duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina, druge duševne in vedenjske motnje, neopredeljeni stimulansi",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, other mental and behavioural disorders, unspecified stimulants"
5,F15,8,1,F10F19,,,5,F15.81,"Druge duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina, druge duševne in vedenjske motnje, metilamfetamin",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, other mental and behavioural disorders, methylamphetamine"
5,F15,8,2,F10F19,,,5,F15.82,"Druge duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina, druge duševne in vedenjske motnje, metilendioksimetamfetamin",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, other mental and behavioural disorders, methylenedioxy methamphetamine"
5,F15,8,9,F10F19,,,5,F15.89,"Druge duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina, druge duševne in vedenjske motnje, drugi opredeljeni stimulansi",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, other mental and behavioural disorders, other specified stimulants"
5,F15,9,,F10F19,,,4,F15.9,"Neopredeljene duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina, neopredeljena duševna in vedenjska motnja",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder, unspecified stimulants"
5,F15,9,0,F10F19,,,5,F15.90,"Neopredeljene duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina, neopredeljena duševna in vedenjska motnja, neopredeljeni stimulansi",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder, unspecified stimulants"
5,F15,9,1,F10F19,,,5,F15.91,"Neopredeljene duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina, neopredeljena duševna in vedenjska motnja, metilamfetamin",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder, methylamphetamine"
5,F15,9,2,F10F19,,,5,F15.92,"Neopredeljene duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina, neopredeljena duševna in vedenjska motnja, metamfetamin",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorders, methylenedioxy methamphetamine"
5,F15,9,9,F10F19,,,5,F15.99,"Neopredeljene duševne in vedenjske motnje zaradi uporabe drugih stimulansov, vključno kofeina, neopredeljena duševna in vedenjska motnja, drugi opredeljeni stimulansi",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder, other specified stimulants"
5,F16,,,F10F19,,,3,F16,Duševne in vedenjske motnje zaradi uporabe halucinogenov,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, acute intoxication, unspecified hallucinogen"
5,F16,0,,F10F19,,,4,F16.0,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, akutna zastrupitev",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, acute intoxication, unspecified hallucinogen"
5,F16,0,0,F10F19,,,5,F16.00,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, akutna zastrupitev, neopredeljen halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, acute intoxication, unspecified hallucinogen"
5,F16,0,1,F10F19,,,5,F16.01,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, akutna zastrupitev, ketamin",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, acute intoxication, ketamine"
5,F16,0,9,F10F19,,,5,F16.09,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, akutna zastrupitev, drugi opredeljeni halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, acute intoxication, other specified hallucinogen"
5,F16,1,,F10F19,,,4,F16.1,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, škodljiva raba",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, harmful use, unspecified hallucinogen"
5,F16,1,0,F10F19,,,5,F16.10,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, škodljiva raba, neopredeljen halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, harmful use, unspecified hallucinogen"
5,F16,1,1,F10F19,,,5,F16.11,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, škodljiva raba, ketamin",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, harmful use, ketamine"
5,F16,1,9,F10F19,,,5,F16.19,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, škodljiva raba, drugi opredeljeni halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, harmful use, other specified hallucinogen"
5,F16,2,,F10F19,,,4,F16.2,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, sindrom odvisnosti",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, dependence syndrome, unspecified hallucinogen"
5,F16,2,0,F10F19,,,5,F16.20,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, sindrom odvisnosti, neopredeljen halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, dependence syndrome, unspecified hallucinogen"
5,F16,2,1,F10F19,,,5,F16.21,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, sindrom odvisnosti, ketamin",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, dependence syndrome, ketamine"
5,F16,2,9,F10F19,,,5,F16.29,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, sindrom odvisnosti, drugi opredeljeni halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, dependence syndrome, other specified hallucinogen"
5,F16,3,,F10F19,,,4,F16.3,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, odtegnitveno stanje",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, withdrawal state, unspecified hallucinogen"
5,F16,3,0,F10F19,,,5,F16.30,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, odtegnitveno stanje, neopredeljen halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, withdrawal state, unspecified hallucinogen"
5,F16,3,1,F10F19,,,5,F16.31,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, odtegnitveno stanje, ketamin",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, withdrawal state, ketamine"
5,F16,3,9,F10F19,,,5,F16.39,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, odtegnitveno stanje, drugi opredeljeni halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, withdrawal state, other specified hallucinogen"
5,F16,4,,F10F19,,,4,F16.4,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, odtegnitveno stanje z delirijem",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, withdrawal state with delirium, unspecified hallucinogen"
5,F16,4,0,F10F19,,,5,F16.40,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, odtegnitveno stanje z delirijem, neopredeljen halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, withdrawal state with delirium, unspecified hallucinogen"
5,F16,4,1,F10F19,,,5,F16.41,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, odtegnitveno stanje z delirijem, ketamin",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, withdrawal state with delirium, ketamine"
5,F16,4,9,F10F19,,,5,F16.49,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, odtegnitveno stanje z delirijem, drugi opredeljeni halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, withdrawal state with delirium, other specified hallucinogen"
5,F16,5,,F10F19,,,4,F16.5,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, psihotična motnja",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, psychotic disorder, unspecified hallucinogen"
5,F16,5,0,F10F19,,,5,F16.50,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, psihotična motnja, neopredeljen halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, psychotic disorder, unspecified hallucinogen"
5,F16,5,1,F10F19,,,5,F16.51,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, psihotična motnja, ketamin",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, psychotic disorder, ketamine"
5,F16,5,9,F10F19,,,5,F16.59,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, psihotična motnja, drugi opredeljeni halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, psychotic disorder, other specified hallucinogen"
5,F16,6,,F10F19,,,4,F16.6,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, amnestični sindrom",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, amnesic syndrome, unspecified hallucinogen"
5,F16,6,0,F10F19,,,5,F16.60,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, amnestični sindrom, neopredeljen halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, amnesic syndrome, unspecified hallucinogen"
5,F16,6,1,F10F19,,,5,F16.61,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, amnestični sindrom, ketamin",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, amnesic syndrome, ketamine"
5,F16,6,9,F10F19,,,5,F16.69,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, amnestični sindrom, drugi opredeljeni halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, amnesic syndrome, other specified hallucinogen"
5,F16,7,,F10F19,,,4,F16.7,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, residualna in pozno nastopajoča psihotična motnja",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, residual and late-onset psychotic disorder, unspecified hallucinogen"
5,F16,7,0,F10F19,,,5,F16.70,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, residualna in pozno nastopajoča psihotična motnja, neopredeljen halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, residual and late-onset psychotic disorder, unspecified hallucinogen"
5,F16,7,1,F10F19,,,5,F16.71,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, residualna in pozno nastopajoča psihotična motnja, ketamin",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, residual and late-onset psychotic disorder, ketamine"
5,F16,7,9,F10F19,,,5,F16.79,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, residualna in pozno nastopajoča psihotična motnja, drugi opredeljeni halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, residual and late-onset psychotic disorder, other specified hallucinogen"
5,F16,8,,F10F19,,,4,F16.8,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, druge duševne in vedenjske motnje",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, other mental and behavioural disorders, unspecified hallucinogen"
5,F16,8,0,F10F19,,,5,F16.80,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, druge duševne in vedenjske motnje, neopredeljen halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, other mental and behavioural disorders, unspecified hallucinogen"
5,F16,8,1,F10F19,,,5,F16.81,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, druge duševne in vedenjske motnje, ketamin",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, other mental and behavioural disorders, ketamine"
5,F16,8,9,F10F19,,,5,F16.89,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, druge duševne in vedenjske motnje, drugi opredeljeni halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, other mental and behavioural disorders, other specified hallucinogen"
5,F16,9,,F10F19,,,4,F16.9,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, neopredeljena duševna in vedenjska motnja",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, unspecified mental and behavioural disorder, unspecified hallucinogen"
5,F16,9,0,F10F19,,,5,F16.90,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, neopredeljena duševna in vedenjska motnja, neopredeljen halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, unspecified mental and behavioural disorder, unspecified hallucinogen"
5,F16,9,1,F10F19,,,5,F16.91,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, neopredeljena duševna in vedenjska motnja, ketamin",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, unspecified mental and behavioural disorder, ketamine"
5,F16,9,9,F10F19,,,5,F16.99,"Duševne in vedenjske motnje zaradi uporabe halucinogenov, neopredeljena duševna in vedenjska motnja, drugi opredeljeni halucinogen",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of hallucinogens, unspecified mental and behavioural disorder, other specified hallucinogen"
5,F17,,,F10F19,,,3,F17,Duševne in vedenjske motnje zaradi uporabe tobaka,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of tobacco, acute intoxication"
5,F17,0,,F10F19,,,4,F17.0,"Duševne in vedenjske motnje zaradi uporabe tobaka, akutna zastrupitev",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of tobacco, acute intoxication"
5,F17,1,,F10F19,,,4,F17.1,"Duševne in vedenjske motnje zaradi uporabe tobaka, škodljiva raba",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of tobacco, harmful use"
5,F17,2,,F10F19,,,4,F17.2,"Duševne in vedenjske motnje zaradi uporabe tobaka, sindrom odvisnosti",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mental and behavioural disorders due to use of tobacco, dependence syndrome"
